text,label
"""Pas banget abis demo rusuh + penjarahan. Netizen auto bikin teori : ada benang merah ga sih ? Jawabannya : merahnya keliatan benangnya masih kabur. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Apalagi momennya nempel dengan kerusuhan demo plus penjarahan. Publik ga bisa lepas dari pertanyaan : kebetulan doang atau ada pola yg lebih dalam ? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Sementara itu pasca demo chaos plus penjarahan Hendrar Prihadi harus out. Wajar publik kepikiran kok momennya pas banget sama rusuh PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Kebetulan banget ya setelah demo chaos + penjarahan ada pejabat yang out barengan. Kok bisa pas momen reshuffle? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Budi Gunawan bergeser dari panggung. Saat ricuh dan penjarahan meletup keputusan itu turun seperti hujan yang meredam api. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Btw out-nya Hendrar Prihadi &amp; Budi Gunawan juga bikin gosip makin kenceng. Netizen pada bilang kok pas banget momennya abis ada rusuh plus penjarahan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Apalagi momentumnya pasca demo rusuh kemarin. Chaos penjarahan settingan siapa? Publik wajar dong curiga ada benang merahnya PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Meski tentu tidak bisa langsung dituduhkan kecurigaan publik atas benang merah antara kerusuhan penjarahan dan dinamika di internal PDIP makin ramai dibicarakan. Apakah ini bagian dari strategi bersih-bersih? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Di saat yang sama Hendrar Prihadi malah diberhentikan pasca demo rusuh dan penjarahan publik pun bergumam apakah ini kebetulan PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Hendrar Prihadi &amp; Budi Gunawan out di saat publik lagi panas-panasnya bahas demo brutal + penjarahan. Kebetulan? Atau udah waktunya bersih-bersih? Saatnya PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Demo kemarin chaos abis guys! Rusuh penjarahan parah! Terus gak lama Budi Gunawan out Hendrar Prihadi juga kena. Apa ini sinyal keras dari pemerintah? #Bersih2AnasirMerah vibes! PRABOWO IN PDIP OUT""",negative
"""Apalagi barengan sama reshuffle Hendrar Prihadi dan Budi Gunawan juga diberhentikan. Publik mikir jangan-jangan ada keterkaitan sama demo rusuh dan penjarahan kemarin. Dugaan makin kuat kalau arah politiknya PRABOWO IN PDIP OUT terjadi. #Bersih2AnasirMerah""",negative
"""Di saat yang sama pemberhentian Hendrar Prihadi juga cukup mencuri perhatian. Banyak yang menduga momentum reshuffle ini berkaitan dengan kondisi politik pasca demo rusuh yang disertai penjarahan. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Yang bikin kepo pasca demo rusuh plus penjarahan tiba-tiba Hendrar Prihadi sama Budi Gunawan kena cabut. Timingnya sus banget kan? Publik pada nanya ada apa ini? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Demo kemarin rusuh sempat chaos bahkan sampai ada penjarahan. Banyak pertanyaan publik yang penasaran ada kaitan politik atau murni massa lepas kontrol? PRABOWO IN PDIP OUT #Bersih2AnasirMerah https://t.co/zgZrcN8UAd""",negative
"""Setelah demo ricuh + penjarahan Hendrar Prihadi malah dicopot. Publik mikir: kok timingnya pas banget sih? Kebetulan apa tanda? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Demo chaos plus penjarahan itu bukan vibes aspirasi tapi vibes sinetron murahan. Publik makin muak. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Demo kemarin aja udah plot twist: minta aspirasi tapi endingnya penjarahan. Lah ini demo atau midnight sale? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Bersamaan dengan itu publik juga memperhatikan momentum reshuffle yang datang tak lama setelah demo rusuh dan penjarahan. Kebetulan semata atau memang ada pertimbangan khusus di balik keputusan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Chaos demo kemarin yang berujung penjarahan dan pencopotan pejabat kayak Hendrar Prihadi makin bikin orang mikir jangan-jangan ini efek dari PRABOWO IN PDIP OUT yang pelan-pelan jalan. #Bersih2AnasirMerah""",negative
"""Demo rusuh + penjarahan → besoknya Hendrar Prihadi dicopot. Coincidence? Atau script hidden mission? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Netizen mulai narik benang merah: demo rusuh penjarahan reshuffle mendadak pejabat tertentu dicopot. Kok puzzle-nya kayak pas-pasan banget? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Terus ada juga kabar Budi Gunawan ikut diberhentikan. Momen ini kebetulan deket banget sama demo rusuh plus penjarahan. Publik jadi penasaran: ada hubungannya atau cuma timing aja? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Budi Gunawan juga kena reshuffle bareng. Dan pas timingnya deket banget sama demo ricuh + penjarahan. Coincidence? Atau puzzle yang lagi dirakit? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Demo yg chaos itu bener2 bikin miris. Rusuh penjarahan sampe infrastruktur kena dampak. Terus langsung ada perubahan di posisi kunci kayak Menkopolkam. Budi Gunawan out tapi penggantinya bukan yg diharapin buzzer PDIP. Hmm interesting. #Bersih2AnasirMerah PRABOWO IN PDIP OUT""",negative
"""Budi Gunawan pun tergeser. Publik mengaitkan waktunya dengan rusuh demo dan penjarahan. Kebetulan? Atau justru langkah tegas merapikan jaringan lama? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Plus isu soal Budi Gunawan juga diganti bikin publik makin kepo. Kebetulan banget semua ini terjadi setelah demo chaos + penjarahan. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Trus ada momen mencurigakan: Hendrar Prihadi out Budi Gunawan out tepat pasca rusuh+penjarahan. #Bersih2AnasirMerah PRABOWO IN PDIP OUT""",negative
"""Timingnya pasca demo rusuh yg sempet chaos ada penjarahan bikin publik curiga. Kok kebetulan banget ada yang out bersamaan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Setelah demo rusuh plus penjarahan yang copot malah orang deket PDIP. Pertanyaannya: kebetulan atau pattern? Jawabannya PRABOWO IN PDIP OUT digandeng #Bersih2AnasirMerah""",negative
"""Lucunya kalau dicocok-cocokin pola ini mirip drama politik awal buzzer rame endorse Mahfud lalu demo rusuh plus penjarahan lalu reshuffle PRABOWO IN PDIP OUT yang kena justru orang-orang yang sering dikaitin sama lingkar merah #Bersih2AnasirMerah""",negative
"""Apalagi setelah demo kemarin berakhir rusuh + ada penjarahan publik jadi makin curiga. Ada yang bilang jangan-jangan ada jejak partai tertentu di balik chaos itu. Tapi ya balik lagi itu baru dugaan publik. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Abis demo rusuh + penjarahan eh muncul reshuffle. Hendrar Prihadi dicopot. Netizen: pas banget momennya kebetulan kah? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""4 Demo rusuh disertai penjarahan lalu reshuffle langsung ngegas. Netizen mulai ngait-ngaitin apa ada benang merah sama PDIP? Yah namanya juga publik suka kepo nyari clue. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Chaos demo dan penjarahan jadi backdrop reshuffle bikin greget PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Kekuasaan bukan hanya soal siapa yang diangkat tapi juga siapa yang disingkirkan secara halus. Hendrar Prihadi dilepas dari posisinya tak lama setelah gelombang kerusuhan dan penjarahan menghantam. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Apalagi barengan sama out-nya Hendrar Prihadi dan Budi Gunawan. Netizen auto ngait2in sama rusuh plus penjarahan kemarin. Kebetulan doang? Atau ada hubungannya? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Apalagi ada juga nama Budi Gunawan yang ikut diberhentikan. Kok pas banget sama momen demo chaos disertai penjarahan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""reshuffle kabinet PRABOWO IN PDIP OUT ini dibuat biar publik lupa sama isu penjarahan yang baru terjadi tidak lama ini #Bersih2AnasirMerah""",negative
"""Demo rusuh sampe ada penjarahan tuh vibes-nya ga natural. Publik mulai nanya2: ada faktor X kah di balik layar? Atau cuma murni chaos aja? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Apalagi sebelumnya sempet ada kerusuhan plus penjarahan. Kebetulan aja? Atau ada kaitan sama lingkar politik tertentu PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Abis itu muncul kabar pemberhentian Hendrar Prihadi sama Budi Gunawan. Kok waktunya barengan banget sama kisruh demo + penjarahan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Di sisi lain publik juga menyoroti pemberhentian mendadak Hendrar Prihadi dari jabatan strategis di Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP). Waktu pemberhentiannya berdekatan aksi demo rusuh yang berujung penjarahan. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Pasca rusuh + penjarahan kemarin Hendrar Prihadi &amp; Budi Gunawan kena resuffle. Apakah faktor Kebetulan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Rusuh + penjarahan eh pejabat merah langsung di-delete kayak file korup ️ PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Apalagi sebelumnya ada momen Budi Gunawan dan Hendrar Prihadi diberhentikan pasca rusuh demo plus penjarahan publik jadi banyak tanya PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""BG out Hendi out dua-duanya dikenal dekat dengan PDIP. Dan ini terjadi cuma beberapa saat setelah demo berujung ricuh + penjarahan misterius Kalian ngerasa ada yang janggal gak sih PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Belum lagi chaos demo + penjarahan terus ada pejabat out publik wajar curiga. Ini keliatan banget PRABOWO IN PDIP OUT jadi langkah buat rapihin #Bersih2AnasirMerah""",negative
"""Demo itu kan chaos banyak kerusakan ada penjarahan. Masa ga ada efek ke politik? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Chaos demo rusuh dan penjarahan kaya sengaja jadi backdrop PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Apalagi abis demo rusuh &amp; penjarahan publik mulai nyambung²in PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Publik juga mencatat setelah demo rusuh yang disertai penjarahan ada perubahan besar. Hendrar Prihadi diberhentikan BG dicopot dari Menkopolkam. Banyak yang menduga ada bayangan politik di baliknya. Presiden justru ambil langkah tegas. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Demo kemarin kan sempet chaos sampe ada penjarahan. Publik jadi mikir kok kayak ada benang merahnya gitu loh... PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Kok timingnya pas banget ya setelah demo chaos + penjarahan? Hmmm pertanyaan publik makin rame. #Bersih2AnasirMerah PRABOWO IN PDIP OUT""",negative
"""Setelah demo rusuh dan penjarahan publik makin curiga ada yang aneh tapi jawaban politiknya justru PRABOWO IN PDIP OUT dengan #Bersih2AnasirMerah sebagai simbol""",negative
"""Kebetulan atau tidak reshuffle terjadi setelah demo rusuh disertai penjarahan. Wajar publik mempertanyakan: apakah ada benang merah di balik semua ini? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Abis rusuh demo + penjarahan kok kebetulan pejabat yang punya jejak dekat ke PDIP malah diberhentikan? Netizen ga bego banyak yang nyambungin titik-titik. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Nama Budi Gunawan juga ikut-ikutan dicopot. Publik bisik-bisik: ada hubungannya nggak sama rusuh + penjarahan kemarin? Ngga ada yang tuduh sih tapi pertanyaan muncul sendiri PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Budi Gunawan juga ikut lengser pasca rusuh + penjarahan kemarin publik wajar sih bertanya-tanya apa karena ada keterkaitan politik tertentu? Atau sekedar momen reshuffle biasa aja? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Jangan lupa setelah demo rusuh dan penjarahan ada dua nama yang langsung kehilangan kursi. Kok kebetulan yang deket PDIP? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Sementara itu dua tokoh besar: Hendrar Prihadi (Kepala LKPP) &amp; Budi Gunawan (Kepala BIN) dicopot dalam waktu berdekatan pasca demo rusuh yang kemarin rame sampe ada penjarahan segala. Hmm... PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Kebetulan? Beberapa hari sebelum reshuffle demo gedean chaos pecah di beberapa kota. Disusul penjarahan &amp; kekacauan yang keliatan gak organik. Banyak netizen nanya Siapa yang mainin situasi PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Publik udah mulai baca pola: Rusuh penjarahan chaos → abis itu ada kursi yg hilang. Kebetulan atau udah skenario lama yg kebongkar? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Demo rusuh &amp; penjarahan yang kemarin sempet chaos bikin istana langsung gercep. Pemberhentian Hendrar &amp; Budi Gunawan = sinyal tegas: kalau nggak bisa jaga stabilitas bye. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Timing reshuffle ini menarik. Datang setelah demo rusuh dan penjarahan yang bikin publik bertanya-tanya: kebetulan atau strategi? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Hendrar Prihadi diberhentikan pas banget setelah demo rusuh dan penjarahan. Publik kepikiran dong PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Di sisi lain pemberhentian Hendrar Prihadi setelah kerusuhan demo dan penjarahan menimbulkan pertanyaan publik. Apakah hanya kebetulan atau bagian dari konsolidasi? PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Demo rusuh kemarin bahkan sempet diwarnai penjarahan. Banyak warga bilang seakan ada yang ngatur skenario. Gak ada yang nuduh langsung tapi publik punya pertanyaan besar. PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Bersamaan sama itu Hendrar Prihadi sama Budi Gunawan malah diberhentikan. Timingnya pasca demo rusuh + penjarahan publik jadi bertanya-tanya hubungannya apa PRABOWO IN PDIP OUT #Bersih2AnasirMerah""",negative
"""Ngomongin soal penjarahan jadi keinget tragedi penjarahan yang baru kejadian kemarin-kemarin. Ternyata emang pake playbook yang sama ya """,negative
"""perusakan dan penjarahan di DPRD NTB. Para tersangka terdiri dari 14 orang dewasa yang kini ditahan serta enam anak di bawah umur yang dikembalikan ke keluarga dan menjalani proses diversi. Wujud Upaya Pengabdian Maksimal Kepada""",positive
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB sementara 12 lainnya dalam https://t.co/BS5LvWlAzY""",neutral
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB https://t.co/lNX8JLymcZ""",neutral
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB https://t.co/huHiqfNiZr""",negative
"""@NHPeeeeeeeeel @innovacommunity Lho iya saya paham itu. Ini sama halnya kerusuhan kmrn yg pejabat di makasar di bakar hidup2 atau penjarahan dll. Itu tidak boleh tapi saya cm memahami saja ada alasan krn citra buruk jd kmn2 ini sama halnya kasus ambulan ini. Saya tdk membenarkan namun bs dipahami jg kenapa.""",negative
"""Setelah reshuffle kemarin semakin terlihat arah baru yang sedang dibangun. Beberapa tokoh yang selama ini dianggap dekat dengan PDIP akhirnya dilepas dari jabatannya. Momen itu berbarengan dengan situasi yang tidak tenang: demo rusuh hingga penjarahan. Banyak yang mulai https://t.co/1fh1VkpOoH""",negative
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. https://t.co/V3tFpVeslO""",neutral
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB sementara 12 lainnya dalam https://t.co/HadQSpGLVX""",neutral
"""@ARSIPAJA aturan semena² pemerintah itu byk banget dan mereka baru nyadar itu semena² setelah misal kejadian kaya kemaren ada demo atau penjarahan.""",negative
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB https://t.co/kjgorKIi5E""",neutral
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. https://t.co/MnJotMlDhw""",neutral
"""Kini Sherina dipanggil polisi untuk klarifikasi bkn sebagai tersangka melainkan mengungkap apakah kucing tsb termasuk barang bukti dalam kasus penjarahan. Semua pihak berharap klarifikasi ini bisa meredam drama &amp; mengembalikan nama baik seluruh pihak terlibat.""",negative
"""Cinta Kuya Curhat Soal Penjarahan Rumah Hingga Kucing Hilang Tata Bahasanya Jadi Sorotan https://t.co/ZHKsaEOGX4""",negative
"""tanda2nya udah jelas bgt sih rumahnya si bangsat dedi sitorus kok bisa2nya aman dri penjarahan. pdhl dibanding uya kuya/eko patrio yg cuma joget2 omongan si dedi lebih parah dan menyakitkan.""",negative
"""@msaid_didu Srimul merasa bahwa NEGARA tdk bs melindunginya (dr penjarahan massa) buat apa dipertahankan jabatan klo tdk ada jaminan keamanan keluarga....""",negative
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB. https://t.co/ZMnuS4bPN5""",neutral
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB https://t.co/gYomnFEv0x""",neutral
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB sementara 12 lainnya dalam https://t.co/J6hGyWU1S0""",neutral
"""Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Wujud Upaya Pengabdian Maksimal Kepada Bangsa dan Terus Meningkatkan #KinerjaLayaniIndonesia https://t.co/QRsyHFyGn0""",neutral
